ID,Severity,Start_Lat,Start_Lng,StartTime,EndTime,Distance (mi),DelayFromTypicalTraffic (mins),DelayFromFreeFlowSpeed (mins),Congestion_Speed (mph),Description,Street,City,Country,State,Vehicle_Count,Pedestrian_Count,Emergency_Vehicle_Presence,Weather_Condition,Time_of_Day,Traffic_Flow_Rate,Signal_Timer_Setting,Accident_Reported
3116,3,48.10498020219342,-81.53981068541862,2024-04-23 17:00:46.444644464,2024-04-23 17:06:46.444644464,2.0581038315769717,34,24,57.47144752140841,Conference ability if partner must.,Mcgee Branch,New Rachel,USA,OH,61,4,0,Clear,Morning,109,27,1
3117,1,37.31873916392969,-70.89051556342662,2024-04-23 17:53:20.360036004,2024-04-23 18:24:20.360036004,3.3680902125041996,21,15,48.81248654577923,Anything wide however memory.,Robyn Isle,Johnsonfort,USA,CO,59,8,0,Clear,Night,83,33,0
3118,2,40.82513776682448,-70.94010643036412,2024-04-23 18:45:54.275427542,2024-04-23 19:11:54.275427542,3.374704516708595,21,40,55.64792468090458,Ten save option can way.,Shelley Mews,Kiddville,USA,PR,44,0,0,Clear,Afternoon,90,117,0
3119,2,33.32673809728526,-89.55845425666817,2024-04-23 19:38:28.190819082,2024-04-23 20:19:28.190819082,4.967932955109841,49,1,59.23625797665438,Place memory action community order article opportunity total.,Madeline Gateway,East Danielton,USA,MD,44,14,0,Rain,Afternoon,30,115,0
3120,2,47.60221100422713,-97.89132005106657,2024-04-23 20:31:02.106210620,2024-04-23 21:15:02.106210620,0.731959659429272,6,7,47.62359708121516,Concern hand guy win yes.,Stewart Green,Lake Rachelmouth,USA,IA,7,10,0,Clear,Evening,31,16,0
3121,2,41.9592006778271,-71.77367800864828,2024-04-23 21:23:36.021602160,2024-04-23 21:51:36.021602160,1.3463191485384067,9,43,13.726841220122841,Teacher respond yet window store give miss mention.,Chandler Lodge,East Brian,USA,MH,63,5,0,Clear,Evening,43,101,1
3122,2,37.47701202571852,-105.52653516970082,2024-04-23 22:16:09.936993700,2024-04-23 22:49:09.936993700,4.727183401921227,47,20,42.09364776065855,Spring such write occur campaign miss shake.,Tim Avenue,Kennethmouth,USA,TX,72,5,0,Clear,Morning,34,107,0
3123,1,26.096057046894174,-83.02921079679889,2024-04-23 23:08:43.852385238,2024-04-23 23:56:43.852385238,4.022802402565878,46,29,19.264503297518345,Window alone Mrs free enough like camera.,Michael Plain,North Amandafort,USA,MP,70,2,0,Clear,Afternoon,88,114,0
3124,5,39.1573501627974,-110.1198443271328,2024-04-24 00:01:17.767776778,2024-04-24 00:33:17.767776778,2.9564995192590415,12,37,36.23062418710675,Better son late.,Suarez Stream,New Lukemouth,USA,OR,44,7,0,Snow,Afternoon,5,82,0
3125,1,44.24604360478315,-98.68884663494241,2024-04-24 00:53:51.683168316,2024-04-24 01:50:51.683168316,1.8985704358471196,55,31,33.28938796033033,Look although people number he.,Charles Cape,Lake Tonya,USA,MO,44,15,0,Clear,Afternoon,94,50,0
3126,5,38.795995765835926,-104.6053304203957,2024-04-24 01:46:25.598559856,2024-04-24 02:00:25.598559856,0.7430289467599939,31,35,47.15627724400331,Assume step dinner.,Stephanie Pass,Grayfort,USA,AZ,11,10,0,Clear,Morning,123,66,0
3127,1,45.92688004022713,-88.53294712945285,2024-04-24 02:38:59.513951394,2024-04-24 02:58:59.513951394,0.2864639854080995,57,42,52.29423994341378,Charge send most day forward mouth analysis.,Thomas Ranch,Wilsonmouth,USA,GU,16,5,1,Clear,Evening,97,12,0
3128,2,47.74863031766476,-107.86063004629352,2024-04-24 03:31:33.429342934,2024-04-24 04:09:33.429342934,0.8691211370469434,16,8,32.426552764076504,Them have because fill article find eye.,Corey Summit,North Michael,USA,AZ,81,3,0,Clear,Evening,144,116,0
3129,2,42.14554125269429,-71.38568282913663,2024-04-24 04:24:07.344734474,2024-04-24 05:11:07.344734474,3.9830550997256466,47,23,35.243595921060404,Eat measure guy only pay.,Landry Landing,Millerhaven,USA,RI,87,11,0,Clear,Afternoon,11,61,0
3130,2,25.681062902100408,-84.71032821335038,2024-04-24 05:16:41.260126012,2024-04-24 05:33:41.260126012,1.8810974553030662,54,8,56.79764110853182,Oil table activity really practice discover.,Jeffrey Parkways,Kennedychester,USA,OH,44,15,0,Clear,Night,103,66,0
3131,1,38.23081164606971,-76.7528982994417,2024-04-24 06:09:15.175517552,2024-04-24 06:48:15.175517552,0.20947302614927904,10,5,43.902471639092624,Girl democratic message.,Samantha Square,East Emily,USA,DC,60,9,0,Snow,Morning,35,72,0
3132,2,47.381759663609955,-71.85962061551982,2024-04-24 07:01:49.090909090,2024-04-24 07:26:49.090909090,0.9986511573669621,44,36,32.44720040682462,Skill record play let price beyond.,Martinez Underpass,New Jorgeland,USA,VI,13,0,0,Clear,Afternoon,97,21,0
3133,3,32.15432526953942,-81.62885047559942,2024-04-24 07:54:23.006300630,2024-04-24 08:19:23.006300630,1.2666154617267746,30,7,37.04758630473097,Reality base second science.,Brett Summit,Thomaschester,USA,VA,35,10,0,Clear,Night,29,86,0
3134,4,37.13958375610929,-112.93972934830441,2024-04-24 08:46:56.921692168,2024-04-24 09:29:56.921692168,3.7092589814157773,30,13,39.491186004440145,Way government you song statement develop agreement.,Reyes Lane,Penahaven,USA,NM,54,15,0,Rain,Evening,85,113,0
3135,2,31.786956999887252,-100.58451581857933,2024-04-24 09:39:30.837083708,2024-04-24 10:18:30.837083708,3.9522105626945945,22,7,33.073635254241225,Hot military again fall country enjoy.,Jennifer Square,West Angelaville,USA,IN,8,16,0,Snow,Morning,45,112,0
3136,3,47.91534065501282,-72.29245288546215,2024-04-24 10:32:04.752475248,2024-04-24 10:54:04.752475248,4.857953598723247,32,7,44.63974258537784,Can heavy leg daughter put rock.,Proctor Ferry,Jennaside,USA,WV,91,8,0,Clear,Morning,120,45,0
3137,1,39.810384955426976,-95.82674162228189,2024-04-24 11:24:38.667866786,2024-04-24 12:06:38.667866786,4.884483441517954,28,15,49.32910026655141,Kind evidence remain candidate.,Teresa Drive,Glennland,USA,MH,16,13,0,Clear,Night,30,93,0
3138,5,38.07033893925224,-92.2071227960707,2024-04-24 12:17:12.583258326,2024-04-24 12:28:12.583258326,1.3915773381579997,0,31,9.34623814272323,Against enjoy suddenly team while throw talk suggest.,Daniels Divide,South Robertchester,USA,IA,56,6,0,Rain,Afternoon,108,26,0
3139,2,46.16008656223991,-106.18901423366951,2024-04-24 13:09:46.498649864,2024-04-24 13:33:46.498649864,3.64585604051244,57,24,32.96007629797502,Little write for.,Douglas Island,Woodsborough,USA,WY,31,18,1,Clear,Morning,19,68,0
3140,2,25.065087987141744,-86.15825445698209,2024-04-24 14:02:20.414041404,2024-04-24 14:29:20.414041404,4.155442933256287,13,26,5.595173714296967,Local say control free woman identify.,Nelson Haven,Davisview,USA,NE,57,12,0,Clear,Afternoon,119,63,0
3141,3,48.20342332988082,-90.098274576423,2024-04-24 14:54:54.329432942,2024-04-24 15:28:54.329432942,4.959143394925873,17,0,49.72712663513196,Order development foreign government last tax security.,Natasha Orchard,Boonebury,USA,ID,30,2,0,Fog,Night,87,91,0
3142,3,44.850665170694214,-90.62046584205831,2024-04-24 15:47:28.244824482,2024-04-24 15:56:28.244824482,4.6608245703700835,8,2,26.271470578464236,Tv turn friend daughter.,David Square,Matthewshire,USA,AR,37,19,0,Rain,Morning,25,97,0
3143,3,39.913640717647475,-69.67727734539648,2024-04-24 16:40:02.160216022,2024-04-24 17:14:02.160216022,1.2824141334532557,0,22,14.350785421156143,Seven third organization late over we through send.,Schroeder Pike,Hamiltonfort,USA,VA,87,4,0,Clear,Night,109,61,1
3144,4,37.98727306590369,-117.68343641355817,2024-04-24 17:32:36.075607560,2024-04-24 18:20:36.075607560,0.2637469275707973,56,41,40.198347081761,Answer method any coach.,Michael Prairie,Jesusmouth,USA,AK,88,7,0,Fog,Morning,100,78,0
3145,2,34.90679740120126,-112.29588770269189,2024-04-24 18:25:09.990999100,2024-04-24 18:47:09.990999100,4.223193264308635,39,39,39.232056567632185,Official from evidence power machine.,William Underpass,Leefort,USA,MA,49,13,0,Clear,Morning,96,104,0
3146,3,31.865804438144618,-70.17483338846779,2024-04-24 19:17:43.906390638,2024-04-24 19:56:43.906390638,0.5726465457858919,0,12,23.28602308630355,Less structure real hit reach.,Elliott Lane,West Thomas,USA,NH,34,10,0,Clear,Evening,42,16,0
3147,4,33.08747610669057,-106.31550317627102,2024-04-24 20:10:17.821782178,2024-04-24 20:36:17.821782178,0.1105029600037745,2,15,15.687399346593716,Art decide type large.,Ethan Mill,Jessicamouth,USA,VT,11,18,0,Clear,Morning,28,43,0
3148,2,34.68142374533181,-92.2310946656446,2024-04-24 21:02:51.737173718,2024-04-24 21:56:51.737173718,2.5183488687254965,55,22,17.739359414935677,Term hard door.,Samantha Keys,Lake Benjamin,USA,GA,79,17,0,Clear,Afternoon,135,103,0
3149,2,39.95410472929086,-71.0692119398401,2024-04-24 21:55:25.652565256,2024-04-24 22:00:25.652565256,1.6089277576074523,57,16,51.00211233870621,Democrat relate school statement international address.,Justin Motorway,Port Josetown,USA,SD,73,4,0,Clear,Morning,113,106,0
3150,4,30.38736090087339,-92.07355641292787,2024-04-24 22:47:59.567956796,2024-04-24 23:37:59.567956796,1.964316244601909,46,15,39.05175114987025,Citizen ability because.,Ortiz Street,Danielport,USA,IN,95,9,0,Clear,Afternoon,82,12,0
3151,4,47.25096722076672,-120.61751485942443,2024-04-24 23:40:33.483348334,2024-04-25 00:11:33.483348334,2.60866376301578,37,32,18.33755082763652,Western many cause degree tax push our.,Tami Place,Alyssaport,USA,VA,93,11,0,Snow,Morning,91,102,0
3152,4,48.92841823004022,-86.37330997050432,2024-04-25 00:33:07.398739874,2024-04-25 00:43:07.398739874,1.1090480024855363,48,33,56.32718661729918,Seat individual create cover citizen.,Stanton Common,Johnsonborough,USA,LA,62,1,0,Rain,Night,56,78,0
3153,1,30.32988156118596,-67.70512318466537,2024-04-25 01:25:41.314131412,2024-04-25 01:38:41.314131412,0.1952637105080929,3,20,27.23971917977497,Serve current well cost.,Haynes Land,Spencerchester,USA,VA,25,15,0,Clear,Morning,127,50,0
3154,3,27.613263890946364,-107.69818241612066,2024-04-25 02:18:15.229522952,2024-04-25 02:41:15.229522952,4.099087762854281,42,16,5.173694567792609,What while price with.,Julia Prairie,Port Miguel,USA,MI,30,3,0,Clear,Afternoon,23,45,0
3155,3,26.99515277279658,-101.09208402789176,2024-04-25 03:10:49.144914492,2024-04-25 03:49:49.144914492,2.113231812925366,45,30,23.177054366150507,Hospital arm bring right action table.,Amy Drive,East Jeremyview,USA,OK,49,6,0,Clear,Evening,50,76,0
3156,4,28.33163551113639,-78.14424756107752,2024-04-25 04:03:23.060306030,2024-04-25 04:22:23.060306030,2.6441288190990013,52,7,40.282199782498594,Too give nation.,Smith Divide,East Saraland,USA,AK,34,5,0,Clear,Morning,81,44,0
3157,2,27.535105315292626,-80.16036779991758,2024-04-25 04:55:56.975697570,2024-04-25 05:04:56.975697570,1.7163130119214256,57,27,43.983393396169944,Production trouble very everything.,Mckee Cliffs,Ryanmouth,USA,AS,58,9,0,Clear,Morning,18,67,0
3158,5,36.26438500160636,-87.97381014141946,2024-04-25 05:48:30.891089108,2024-04-25 06:21:30.891089108,3.291312799400535,7,3,39.854836416555294,Turn care religious.,Wilcox Canyon,East Tina,USA,WA,60,1,0,Rain,Afternoon,10,92,0
3159,2,37.08437157147994,-93.04731161643289,2024-04-25 06:41:04.806480648,2024-04-25 07:03:04.806480648,3.9769325748221918,19,19,17.766420593121484,While magazine include maybe.,Robert Ways,West Jeanette,USA,AZ,82,18,0,Clear,Morning,61,72,0
3160,3,38.674010603590425,-114.9611552200059,2024-04-25 07:33:38.721872186,2024-04-25 07:42:38.721872186,3.826274568596429,35,37,17.874720347940848,Order hot edge leave step most.,Andersen Brooks,Robertfort,USA,PR,31,11,0,Clear,Evening,108,67,0
3161,2,42.919700276712845,-86.41016282224814,2024-04-25 08:26:12.637263726,2024-04-25 09:16:12.637263726,0.42219050262231894,26,9,48.57891361922598,Heavy her during nice.,Beth Bypass,Davisfort,USA,CO,48,8,0,Clear,Afternoon,8,29,1
3162,2,46.77161354230627,-121.63495345254348,2024-04-25 09:18:46.552655266,2024-04-25 10:17:46.552655266,4.857056332597093,40,2,19.24242947697061,Official budget character.,Norman Ville,Lake Angela,USA,KY,13,9,0,Clear,Morning,69,33,0
3163,2,31.83438569757769,-107.27591171036714,2024-04-25 10:11:20.468046804,2024-04-25 11:00:20.468046804,4.181938668241797,17,24,37.156158502668006,Director land help another protect need.,Eduardo Roads,Christopherstad,USA,NM,36,5,0,Rain,Night,143,106,0
3164,1,42.28579525209961,-122.22993943957376,2024-04-25 11:03:54.383438344,2024-04-25 11:30:54.383438344,3.0380642123824035,22,5,31.461310866634186,Hundred consider evening team allow newspaper street court.,Kevin Junctions,Rodgersview,USA,NM,25,8,0,Clear,Evening,117,21,0
3165,1,36.50924357970517,-68.96435051708235,2024-04-25 11:56:28.298829882,2024-04-25 12:03:28.298829882,0.3585295166453223,44,32,32.37650751742585,Stop others take full.,Baird Island,Garretthaven,USA,NM,35,5,0,Clear,Evening,133,32,0
3166,5,25.396645715544654,-95.27973906944706,2024-04-25 12:49:02.214221422,2024-04-25 13:26:02.214221422,3.223863398073564,48,39,41.13329012453268,Ball discuss serious family.,Joseph Grove,Williambury,USA,FM,98,18,0,Rain,Night,25,62,0
3167,1,31.74910471441736,-78.57786112301328,2024-04-25 13:41:36.129612960,2024-04-25 13:51:36.129612960,0.3655070862683797,22,43,22.130759868174128,He gas would television government position free door.,Brittany Canyon,Port William,USA,CA,76,6,0,Clear,Night,19,75,0
3168,5,34.208873866688364,-86.65729115876465,2024-04-25 14:34:10.045004500,2024-04-25 15:09:10.045004500,1.6744030698132137,22,35,28.252580382835426,Rather wide beat occur continue make choice sport.,Glenn Hill,North Johnland,USA,AS,24,4,0,Clear,Morning,29,13,0
3169,4,48.916124406047,-87.97354333907676,2024-04-25 15:26:43.960396040,2024-04-25 16:20:43.960396040,3.7248532597506316,51,21,54.419058139324086,Nice camera west health answer.,Theresa Drive,Lake Logan,USA,IA,88,5,0,Fog,Evening,59,68,0
3170,1,45.00729794670018,-88.62048033094115,2024-04-25 16:19:17.875787578,2024-04-25 16:42:17.875787578,0.4072133082985625,4,38,39.15402618021489,Blue wife certainly several over development.,Strong Union,Lisaberg,USA,NY,79,12,0,Clear,Evening,92,39,0
3171,2,34.759774765820595,-68.93911705794685,2024-04-25 17:11:51.791179118,2024-04-25 17:29:51.791179118,1.2714352730485148,47,41,25.157111614653715,Service list professor safe look tend.,Garrett Station,Riveraview,USA,OK,12,7,0,Clear,Afternoon,72,67,0
3172,3,38.03929523819783,-78.18482559958947,2024-04-25 18:04:25.706570656,2024-04-25 18:27:25.706570656,3.0729007681453537,30,21,14.684194193887397,Administration standard south produce foreign lead.,Stuart Dale,Cruzview,USA,FL,53,7,0,Clear,Night,42,57,0
3173,3,30.422688813462766,-123.16645652914896,2024-04-25 18:56:59.621962196,2024-04-25 19:48:59.621962196,1.0901974523137932,37,35,47.66367358011289,Now Republican fall again inside girl foot.,Jennifer Greens,Fisherton,USA,AS,48,12,0,Rain,Afternoon,75,117,0
3174,4,42.5774189968341,-83.65436458009455,2024-04-25 19:49:33.537353736,2024-04-25 20:09:33.537353736,0.37659695110967006,23,0,59.74163741578918,Treatment again child happen hair start beyond somebody.,Mark Crescent,North William,USA,DC,65,14,0,Clear,Evening,126,46,0
3175,3,32.854120979024216,-112.58055327926843,2024-04-25 20:42:07.452745274,2024-04-25 21:33:07.452745274,3.1030299455064028,37,25,24.724905137427115,Season nor radio point.,Daniels Gardens,Littlehaven,USA,AS,25,8,0,Fog,Morning,114,118,0
3176,3,37.267578793733314,-116.90498111073384,2024-04-25 21:34:41.368136814,2024-04-25 21:47:41.368136814,0.4032249539075615,58,34,23.83491252991389,Again do building own set.,Davis Key,South Jasonville,USA,WV,30,16,0,Clear,Afternoon,69,49,0
3177,4,29.651025597861143,-78.14337102561262,2024-04-25 22:27:15.283528352,2024-04-25 22:50:15.283528352,1.4077423979495107,54,27,37.521843279187124,Section just minute final hair close safe.,Cherry Mews,Paulaberg,USA,WV,85,14,0,Rain,Afternoon,133,19,0
3178,3,42.674653603275914,-85.11772706175715,2024-04-25 23:19:49.198919892,2024-04-25 23:41:49.198919892,3.5315639320565912,34,8,34.415208013177015,Nature him town language.,Murphy Mountain,South Christine,USA,AS,61,1,0,Snow,Morning,60,84,0
3179,4,30.086720622887526,-113.18777303762535,2024-04-26 00:12:23.114311430,2024-04-26 00:49:23.114311430,3.205531452521865,37,11,19.926941116726557,Course fact bad pass performance.,Justin Junction,Port Jessicashire,USA,MT,19,12,0,Clear,Morning,36,61,0
3180,3,37.376678309324674,-97.77244342114442,2024-04-26 01:04:57.029702970,2024-04-26 01:41:57.029702970,1.4885865895419086,43,0,22.221518873203998,Technology need poor out main school so.,Gary Island,Armstrongchester,USA,LA,39,10,1,Clear,Morning,125,19,0
3181,2,42.98599825136619,-111.1553025181604,2024-04-26 01:57:30.945094510,2024-04-26 02:21:30.945094510,3.1663054548392946,18,19,36.32500675238366,Image as American.,Beck Falls,Lake Roychester,USA,CA,7,12,0,Fog,Morning,57,97,0
3182,2,39.666782233701475,-102.81836199551182,2024-04-26 02:50:04.860486048,2024-04-26 03:08:04.860486048,4.429334430343789,36,28,56.59974131599176,Development instead writer want.,Patricia Rapids,New Vanessa,USA,SD,38,6,0,Clear,Afternoon,28,98,0
3183,4,32.412140951489924,-91.86093124345396,2024-04-26 03:42:38.775877588,2024-04-26 04:00:38.775877588,1.6257051642687892,55,21,14.186116871869997,Bill important indeed teach next.,Wendy Club,Davisshire,USA,GA,78,17,0,Snow,Afternoon,106,55,0
3184,4,28.5713581719818,-99.11070699032706,2024-04-26 04:35:12.691269126,2024-04-26 04:40:12.691269126,0.2936660890165279,57,12,28.122091575035398,Office arrive forget improve full.,Barnes Islands,North Anthonytown,USA,SC,18,9,0,Clear,Evening,85,84,0
3185,4,38.63473615568856,-119.32205413240433,2024-04-26 05:27:46.606660666,2024-04-26 05:40:46.606660666,3.3918404654238015,14,28,13.636419362474387,Position truth truth especially care full add mouth.,Mark Stravenue,Brooksburgh,USA,VT,15,15,0,Clear,Afternoon,7,54,0
3186,5,31.83522415572474,-106.22214084033239,2024-04-26 06:20:20.522052204,2024-04-26 06:49:20.522052204,0.946017915828945,49,33,37.91968308012587,Choose sing read star indeed sort until.,Sandra Island,North Kirstenberg,USA,MD,43,4,1,Clear,Morning,109,63,0
3187,5,45.71213074059607,-114.89040431648993,2024-04-26 07:12:54.437443744,2024-04-26 07:53:54.437443744,2.5257649533183244,23,7,31.423408366243176,Or crime four crime total.,Jenkins Valleys,Mackton,USA,VI,32,18,0,Rain,Evening,56,68,0
3188,3,37.95608131658551,-96.29650757724042,2024-04-26 08:05:28.352835284,2024-04-26 08:59:28.352835284,3.667430836763342,52,8,37.915195458222705,Interview get quite economic yes big indeed late.,Reilly Fall,Curtisland,USA,WA,80,14,0,Clear,Afternoon,95,104,1
3189,1,42.04901894192588,-108.40435582342181,2024-04-26 08:58:02.268226822,2024-04-26 09:16:02.268226822,1.713284283198151,8,39,12.770084229395831,Cut others home sign position million.,Melissa Fall,New John,USA,KS,75,1,0,Snow,Morning,129,71,0
3190,3,29.421041810054476,-85.51997746993123,2024-04-26 09:50:36.183618362,2024-04-26 10:18:36.183618362,1.346121900715636,56,1,20.251554357054736,Add newspaper prove guy stage young.,Laura Mountain,Jaimeview,USA,OK,12,17,1,Clear,Morning,128,23,0
3191,3,28.65366466244335,-72.12470968206809,2024-04-26 10:43:10.099009900,2024-04-26 11:36:10.099009900,3.337870931483835,26,1,19.48516813379766,Law land drop available authority field character.,Cooper Rue,Port Brittanyville,USA,AS,47,13,0,Clear,Night,50,15,0
3192,2,36.31207504474467,-90.75917918584892,2024-04-26 11:35:44.014401440,2024-04-26 12:16:44.014401440,4.74074634212159,32,9,10.423524529147926,Enough notice stand direction baby economy.,Larry Ranch,East Leslieland,USA,KS,45,5,0,Clear,Morning,15,112,0
